Bandstraße 42,,Wohnhaus,403,Nordstadt,,76829254475♠11. Apr. 1985
Bandstraße 43,,Wohnhaus,1035,Nordstadt,,76907023375♠15. Apr. 1987
Baumeisterstraße 14,,Wohnhaus mit Gaststätte,2195,Nordstadt,ehemals Wiesenstraße 180,77101817725♠29. Apr. 1992
Bergstraße 6,,Krankenhaus(Krankenhaus St. Josef. sog. Kapellchen),736,Nordstadt,eine D-Nummer mit Josefstraße 12,76865720275♠19. Mär. 1986
Bildhauerstraße 3,,Wohnhaus,32,Nordstadt,,76795858500♠04. Juni 1984
Bildhauerstraße 5,,Wohnhaus,779,Nordstadt,,76872697150♠30. Mai 1986
Bildhauerstraße 7,,Wohnhaus,772,Nordstadt,,76872325050♠26. Mai 1986
Bildhauerstraße 9,,Wohnhaus,1265,Nordstadt,,76936140200♠08. Jan. 1988
Bildhauerstraße 11,,Wohnhaus,2005,Nordstadt,,77092236150♠22. Jan. 1992
Bildhauerstraße 13,,Wohn- und Geschäftshaus,773,Nordstadt,,76872325050♠26. Mai 1986
Briller Straße 4,,Wohnhaus,1817,Nordstadt,,77038281650♠18. Sep. 1990
Briller Straße 6,,Wohn- und Geschäftshaus,1158,Nordstadt,,76925907450♠26. Okt. 1987
Briller Straße 8,,Wohnhaus,863,Nordstadt,,76882650825♠09. Sep. 1986
Briller Straße 10,,Wohnhaus,1828,Nordstadt,,77041072400♠16. Okt. 1990
Briller Straße 18,,Wohnhaus,790,Nordstadt,eine D-Nummer mit Briller Straße 18 a,76874743700♠20. Juni 1986
Briller Straße 18 a,,Remise,790,Nordstadt,eine D-Nummer mit Briller Straße 18,76874743700♠20. Juni 1986
Briller Straße 20,,Wohn- und Geschäftshaus,2707,Nordstadt,,77130934550♠22. Jan. 1993
Briller Straße 24,,Wohnhaus,792,Nordstadt,eine D-Nummer mit Briller Straße 24 a,76874743700♠20. Juni 1986
Briller Straße 24 a,,Wohnhaus,792,Nordstadt,eine D-Nummer mit Briller Straße 24,76874743700♠20. Juni 1986
Briller Straße 26,,Wohnhaus,793,Nordstadt,,76874743700♠20. Juni 1986
Briller Straße 28,,Wohnhaus,2,Nordstadt,,76789346750♠30. Mär. 1984
Briller Straße 30,,Wohn- und Geschäftshaus,2698,Nordstadt,,77130748500♠20. Jan. 1993
Briller Straße 32,,Wohnhaus,614,Nordstadt,,76847022250♠10. Okt. 1985
Briller Straße 34,,Wohnhaus,1479,Nordstadt,eine D-Nummer mit Briller Straße 36,76962001150♠30. Sep. 1988
Briller Straße 36,,Wohnhaus,1479,Nordstadt,eine D-Nummer mit Briller Straße 34,76962001150♠30. Sep. 1988
Briller Straße 38,,Wohnhaus,794,Nordstadt,,76874743700♠20. Juni 1986
Briller Straße 40,,Wohn- und Geschäftshaus,2716,Nordstadt,,77131399675♠27. Jan. 1993
Briller Straße 44,,Wohnhaus,510,Nordstadt,,76835115050♠10. Juni 1985
Briller Straße 46,,Wohnhaus,1343,Nordstadt,,76946000850♠18. Apr. 1988
Briller Straße 48,,Wohnhaus,795,Nordstadt,eine D-Nummer mit Briller Straße 50,76875022775♠23. Juni 1986
Briller Straße 50,,Wohnhaus,795,Nordstadt,eine D-Nummer mit Briller Straße 48,76875022775♠23. Juni 1986
Briller Straße 54,,Wohnhaus,798,Nordstadt,jetzt unter Ottenbrucher Straße 71,76876046050♠02. Juli 1986
Brüderstraße 24,,Wohn- und Geschäftshaus,834,Nordstadt,eine bauliche Einheit mit Hochstraße 53b und 53c,76878185625♠25. Juli 1986
Brunnenstraße 1,,Wohn- und Geschäftshaus,282,Nordstadt,eine bauliche Einheit und eine D-Nummer mit Wülfrather Straße 17,76822184575♠31. Jan. 1985
Brunnenstraße 3,,Wohn- und Geschäftshaus,3466,Nordstadt,,77186656525♠13. Juli 1994
Brunnenstraße 4,,Wohnhaus,1342,Nordstadt,,76946000850♠18. Apr. 1988
Brunnenstraße 5,,Wohnhaus,3169,Nordstadt,,77159493225♠09. Nov. 1993
Brunnenstraße 6,,Wohnhaus,283,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 12,,Wohnhaus,284,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 13,,Wohnhaus,280,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 14,,Wohnhaus,279,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 15,,Wohnhaus,3446,Nordstadt,,77184609975♠23. Juni 1994
Brunnenstraße 16,,Wohnhaus,3467,Nordstadt,,77186656525♠13. Juli 1994
Brunnenstraße 18,,Wohn- und Geschäftshaus,3468,Nordstadt,,77186656525♠13. Juli 1994
Brunnenstraße 19,,Wohnhaus,281,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 21,,Wohnhaus,285,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 23,,Wohnhaus,746,Nordstadt,,76867301700♠04. Apr. 1986
Brunnenstraße 24,,Wohn- und Geschäftshaus,3469,Nordstadt,,77186656525♠13. Juli 1994
Brunnenstraße 25,,Wohn- und Geschäftshaus,3463,Nordstadt,,77186563500♠12. Juli 1994
Brunnenstraße 27,,Wohnhaus,3479,Nordstadt,,77186842575♠15. Juli 1994
Brunnenstraße 29,,Wohnhaus,3480,Nordstadt,,77186842575♠15. Juli 1994
Brunnenstraße 33,,Wohn- und Geschäftshaus,3481,Nordstadt,,77186842575♠15. Juli 1994
Brunnenstraße 34,,Wohnhaus,3464,Nordstadt,,77186563500♠12. Juli 1994
Brunnenstraße 35,,Wohnhaus,286,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 36,,Wohn- und Geschäftshaus,3462,Nordstadt,,77186563500♠12. Juli 1994
Brunnenstraße 37,,Wohnhaus,287,Nordstadt,,76822184575♠31. Jan. 1985
Brunnenstraße 39,,Wohnhaus,1257,Nordstadt,,76936047175♠07. Jan. 1988
Charlottenstraße 7,,Wohnhaus,1085,Nordstadt,,76915209575♠07. Juli 1987
Charlottenstraße 9,,Wohnhaus,837,Nordstadt,,76878557725♠29. Juli 1986
Charlottenstraße 11,,Wohnhaus,838,Nordstadt,,76878557725♠29. Juli 1986
Charlottenstraße 13,,Wohn- und Geschäftshaus,908,Nordstadt,,76888883500♠12. Nov. 1986
Charlottenstraße 17,,Wohnhaus,73,Nordstadt,,76801346975♠31. Juli 1984
Charlottenstraße 18,,Wohn- und Geschäftshaus,3369,Nordstadt,,77177726125♠13. Apr. 1994
Charlottenstraße 19,,Wohnhaus,1513,Nordstadt,,76975582800♠16. Jan. 1989
Charlottenstraße 20,,Wohnhaus,839,Nordstadt,,76878557725♠29. Juli 1986
Charlottenstraße 21,,Wohnhaus,3370,Nordstadt,,77177726125♠13. Apr. 1994
Charlottenstraße 23,,Wohnhaus,1514,Nordstadt,,76975582800♠16. Jan. 1989
Charlottenstraße 27,,Wohnhaus mit Gaststätte,840,Nordstadt,,76878650750♠30. Juli 1986
Charlottenstraße 28,,Wohnhaus,623,Nordstadt,,76848045525♠21. Okt. 1985
Charlottenstraße 29,,Wohnhaus,3371,Nordstadt,,77177726125♠13. Apr. 1994
Charlottenstraße 30,,Wohnhaus,3408,Nordstadt,,77181819225♠25. Mai 1994
Charlottenstraße 31,,Wohnhaus,1872,Nordstadt,,77056793625♠25. Feb. 1991
Charlottenstraße 32,,Wohn- und Geschäftshaus,3373,Nordstadt,,77178284275♠19. Apr. 1994
Charlottenstraße 33,,Wohnhaus,2285,Nordstadt,,77107399225♠25. Juni 1992
Charlottenstraße 34,,Wohnhaus,3078,Nordstadt,,77152795425♠01. Sep. 1993
Charlottenstraße 35,,Wohnhaus,653,Nordstadt,,76851673500♠28. Nov. 1985
Charlottenstraße 37,,Wohnhaus,323,Nordstadt,,76824882300♠28. Feb. 1985
Charlottenstraße 39,,Wohnhaus,3381,Nordstadt,,77179121500♠28. Apr. 1994
Charlottenstraße 68,,Wohnhaus,3406,Nordstadt,,77180702925♠13. Mai 1994
Charlottenstraße 70,,Wohnhaus,1594,Nordstadt,,76985350425♠25. Apr. 1989
Charlottenstraße 72,,Wohnhaus,1595,Nordstadt,,76985350425♠25. Apr. 1989
Charlottenstraße 73,,Wohnhaus,1656,Nordstadt,,77003211225♠25. Okt. 1989
Charlottenstraße 74,,Wohnhaus,1560,Nordstadt,,76984234125♠13. Apr. 1989
Charlottenstraße 76,,Wohnhaus,842,Nordstadt,,76878650750♠30. Juli 1986
Charlottenstraße 78,,Wohnhaus,1159,Nordstadt,,76925907450♠26. Okt. 1987
Dorotheenstraße 1,,Wohn- und Geschäftshaus,1528,Nordstadt,,76976420025♠25. Jan. 1989
Dorotheenstraße 2,,Wohn- und Geschäftshaus,1694,Nordstadt,,77014932375♠23. Jan. 1990
Dorotheenstraße 3,,Wohnhaus,3409,Nordstadt,,77181819225♠25. Mai 1994
Dorotheenstraße 4,,Wohnhaus,1794,Nordstadt,,77031769900♠12. Juli 1990
Dorotheenstraße 5,,Wohnhaus,3413,Nordstadt,,77181819225♠25. Mai 1994
Dorotheenstraße 6,,Wohnhaus,3410,Nordstadt,,77181819225♠25. Mai 1994
Dorotheenstraße 7,,Wohnhaus,817,Nordstadt,,76877813525♠21. Juli 1986
Dorotheenstraße 8,,Wohnhaus,3411,Nordstadt,,77181819225♠25. Mai 1994
Dorotheenstraße 10,,Wohnhaus,3412,Nordstadt,,77181819225♠25. Mai 1994
Dorotheenstraße 11,,Schulgebäude(Schulgebäude St. Anna),0,Nordstadt,in Bearbeitung,
Dorotheenstraße 12,,Wohnhaus,3448,Nordstadt,,77184609975♠23. Juni 1994
Dorotheenstraße 14,,Wohnhaus,2423,Nordstadt,,77114841225♠09. Sep. 1992
Dorotheenstraße 24,,Wohnhaus,3426,Nordstadt,,77183400650♠10. Juni 1994
Dorotheenstraße 26,,Wohnhaus,3447,Nordstadt,,77184609975♠23. Juni 1994
Dorotheenstraße 28,,Wohnhaus,15,Nordstadt,,76791951450♠26. Apr. 1984
Dorotheenstraße 30,,Wohn- und Geschäftshaus,1757,Nordstadt,,77026746550♠22. Mai 1990
Dorotheenstraße 32,,"stuckverzierte, nördliche Giebelwand",199,Nordstadt,,78106766800♠16. Apr. 2018
Dorotheenstraße 34,,Wohnhaus,841,Nordstadt,,76878650750♠30. Juli 1986
Dorotheenstraße 36,,Wohnhaus,3449,Nordstadt,,77185819300♠04. Juli 1994
Dorotheenstraße 38,,Wohnhaus,850,Nordstadt,,76880511250♠18. Aug. 1986
Eckernförder Straße 9,,Wohnhaus,882,Nordstadt,,76884604350♠30. Sep. 1986
Ekkehardstraße 7,,Waisenhaus des Elberfelder Erziehungsvereins,2890,Nordstadt,,77139120750♠14. Apr. 1993
Ekkehardstraße 8,,Wohnhaus,886,Nordstadt,,76885348550♠06. Okt. 1986
Ekkehardstraße 10,,Wohnhaus,2871,Nordstadt,,77138004450♠02. Apr. 1993
Friedrichschulstraße 12,,Wohnhaus,1311,Nordstadt,,76942279850♠10. Mär. 1988
Friedrichschulstraße 13,,Kindergarten,1133,Nordstadt,,76923674850♠02. Okt. 1987
Friedrichschulstraße 14,,Wohnhaus,801,Nordstadt,,76876232100♠04. Juli 1986
Friedrichschulstraße 15,,Schulgebäude(Städtische Sonderschule),572,Nordstadt,,76843487300♠04. Sep. 1985
Friedrichschulstraße 16,,Wohnhaus,2711,Nordstadt,,77131399675♠27. Jan. 1993
Friedrichschulstraße 18,,Wohn- und Geschäftshaus,1709,Nordstadt,,77019211525♠05. Mär. 1990
Friedrichschulstraße 20,,Wohn- und Geschäftshaus,2673,Nordstadt,,77130655475♠19. Jan. 1993
Friedrichstraße,,Kirche(Evangelische Kreuzkirche)(heute Diakoniekirche),1909,Nordstadt,ehemals unter Neue Friedrichstraße o. Nr.,77072049725♠29. Juli 1991
Friedrichstraße 1,,Wohnhaus,918,Nordstadt,,76889720725♠21. Nov. 1986
Friedrichstraße 2,,Wohn- und Geschäftshaus,1661,Nordstadt,,77004792650♠10. Nov. 1989
Friedrichstraße 4,,Wohn- und Geschäftshaus,982,Nordstadt,,76903023300♠04. Mär. 1987
Friedrichstraße 5,,Wohn- und Geschäftshaus,2380,Nordstadt,,77112887700♠20. Aug. 1992
Friedrichstraße 6,,Wohn- und Geschäftshaus,2012,Nordstadt,,77092980350♠30. Jan. 1992
Friedrichstraße 7,,Wohn- und Geschäftshaus,2026,Nordstadt,,77093538500♠04. Feb. 1992
Friedrichstraße 9,,Wohn- und Geschäftshaus,251,Nordstadt,,76820789200♠16. Jan. 1985
Friedrichstraße 11,,Wohn- und Geschäftshaus,390,Nordstadt,,76827952125♠29. Mär. 1985
Friedrichstraße 11 a,,Wohn- und Geschäftshaus,2381,Nordstadt,,77112887700♠20. Aug. 1992
Friedrichstraße 12,,Wohn- und Geschäftshaus,2434,Nordstadt,,77115585425♠17. Sep. 1992
Friedrichstraße 13,,Wohn- und Geschäftshaus,2400,Nordstadt,,77114655175♠07. Sep. 1992
Friedrichstraße 14,,Wohn- und Geschäftshaus,2514,Nordstadt,,77119492475♠27. Okt. 1992
Friedrichstraße 15,,Wohn- und Geschäftshaus,2432,Nordstadt,,77115585425♠17. Sep. 1992
Friedrichstraße 16,,Wohn- und Geschäftshaus,1493,Nordstadt,,76965070975♠31. Okt. 1988
Friedrichstraße 17,,Wohn- und Geschäftshaus,1316,Nordstadt,,76942279850♠10. Mär. 1988
Friedrichstraße 22,,Wohn- und Geschäftshaus,1579,Nordstadt,,76984327150♠14. Apr. 1989
Froweinstraße 1,,Wohn- und Geschäftshaus,3505,Nordstadt,,77189168200♠08. Aug. 1994
Froweinstraße 3,,Wohnhaus,3495,Nordstadt,,77188796100♠04. Aug. 1994
Froweinstraße 5,,Wohnhaus,977,Nordstadt,,76903023300♠04. Mär. 1987
Froweinstraße 7,,Wohnhaus,1114,Nordstadt,,76920605025♠01. Sep. 1987
Froweinstraße 9,,Wohnhaus,978,Nordstadt,,76903023300♠04. Mär. 1987
Froweinstraße 11,,Wohnhaus,702,Nordstadt,,76860696925♠29. Jan. 1986
Froweinstraße 15,,Wohnhaus,3490,Nordstadt,,77188610050♠02. Aug. 1994
Froweinstraße 17,,Wohnhaus,3488,Nordstadt,,77188610050♠02. Aug. 1994
Froweinstraße 19,,Wohnhaus,3491,Nordstadt,,77188610050♠02. Aug. 1994
Froweinstraße 21,,Wohnhaus,3489,Nordstadt,,77188610050♠02. Aug. 1994
Froweinstraße 23,,Wohnhaus,1659,Nordstadt,,77004606600♠08. Nov. 1989
Froweinstraße 25,,Wohnhaus,3499,Nordstadt,,77189168200♠08. Aug. 1994
Froweinstraße 26,,Wohnhaus,985,Nordstadt,,76903116325♠05. Mär. 1987
Froweinstraße 27,,Wohnhaus,3502,Nordstadt,,77189168200♠08. Aug. 1994
Froweinstraße 28,,Wohnhaus,3509,Nordstadt,,77189354250♠10. Aug. 1994
Froweinstraße 29,,Wohn- und Geschäftshaus,984,Nordstadt,,76903116325♠05. Mär. 1987
Froweinstraße 30,,Wohnhaus,3507,Nordstadt,,77189354250♠10. Aug. 1994
Gathe 6,,Hauptfeuerwache(Alte Feuerwache Gathe),3192,Nordstadt,,77159772300♠12. Nov. 1993
Georgstraße 4,,Wohnhaus,410,Nordstadt,,76830277750♠22. Apr. 1985
Georgstraße 6,,Wohnhaus,2092,Nordstadt,,77097073450♠10. Mär. 1992
Georgstraße 8,,Wohnhaus,2105,Nordstadt,eine D-Nummer mit Heinrichstraße 24,77097631600♠16. Mär. 1992
Georgstraße 9,,Wohnhaus,2120,Nordstadt,,77098375800♠24. Mär. 1992
Georgstraße 11,,Wohnhaus,442,Nordstadt,,76832138250♠10. Mai 1985
Gerberstraße 1,,Wohn- und Geschäftshaus,3191,Nordstadt,,77159772300♠12. Nov. 1993
Gerberstraße 9,,Wohnhaus,1004,Nordstadt,,76903674475♠11. Mär. 1987
Gerberstraße 10,,Wohnhaus,3218,Nordstadt,,77162190950♠06. Dez. 1993
Gerberstraße 11,,Wohnhaus,714,Nordstadt,,76862929525♠21. Feb. 1986
Gerberstraße 15,,Wohnhaus,3198,Nordstadt,,77160051375♠15. Nov. 1993
Gerberstraße 16,,Wohnhaus,1969,Nordstadt,,77085259275♠11. Dez. 1991
Gerberstraße 18,,Wohnhaus,1968,Nordstadt,,77085259275♠11. Dez. 1991
Gerberstraße 19,,Wohnhaus,731,Nordstadt,,76864417925♠05. Mär. 1986
Gerberstraße 24,,Wohnhaus,3206,Nordstadt,,77160702550♠22. Nov. 1993
Gerberstraße 24 a,,Wohnhaus,3207,Nordstadt,,77160702550♠22. Nov. 1993
Gerberstraße 27,,Wohnhaus,2492,Nordstadt,,77118190125♠13. Okt. 1992
Gerberstraße 30,,Wohnhaus,1005,Nordstadt,,76904139600♠16. Mär. 1987
Gerberstraße 38,,Wohnhaus,3194,Nordstadt,,77159772300♠12. Nov. 1993
Gerberstraße 40,,Wohnhaus,3197,Nordstadt,,77159772300♠12. Nov. 1993
Gertrudenstraße 1,,Wohn- und Geschäftshaus,1020,Nordstadt,,76905907075♠03. Apr. 1987
Gertrudenstraße 2,,Wohnhaus,624,Nordstadt,,76848138550♠22. Okt. 1985
Gertrudenstraße 3,,Wohnhaus,1021,Nordstadt,,76905907075♠03. Apr. 1987
Gertrudenstraße 4,,Wohnhaus,688,Nordstadt,,76859394575♠15. Jan. 1986
Gertrudenstraße 7,1864 - 1868,Wohnhaus,2559,Nordstadt,,77122469275♠27. Nov. 1992
Gertrudenstraße 9,,Wohnhaus,3984,Nordstadt,eine D-Nummer mit Gertrudenstraße 9a,77267030125♠13. Aug. 1996
Gertrudenstraße 9 a,,Wohnhaus,3984,Nordstadt,eine D-Nummer mit Gertrudenstraße 9,77267030125♠13. Aug. 1996
Gertrudenstraße 10,,Wohnhaus,986,Nordstadt,,76903116325♠05. Mär. 1987
Gertrudenstraße 11,,Wohnhaus,3983,Nordstadt,,77267030125♠13. Aug. 1996
Gertrudenstraße 12,,Wohnhaus,987,Nordstadt,,76903116325♠05. Mär. 1987
Gertrudenstraße 13,,Wohnhaus,3982,Nordstadt,,77267030125♠13. Aug. 1996
Gertrudenstraße 14,,Wohnhaus,988,Nordstadt,,76903116325♠05. Mär. 1987
Gertrudenstraße 15,,Wohn- und Geschäftshaus,2645,Nordstadt,,77125073975♠23. Dez. 1992
Gertrudenstraße 17,,Wohn- und Geschäftshaus,1852,Nordstadt,,77052886575♠15. Jan. 1991
Gertrudenstraße 19,,Wohn- und Geschäftshaus,2557,Nordstadt,,77122376250♠26. Nov. 1992
Gertrudenstraße 20,,Schulgebäude(Städtische Hauptschule),1922,Nordstadt,,77075026525♠29. Aug. 1991
Gertrudenstraße 21,,Wohnhaus,1575,Nordstadt,,76984327150♠14. Apr. 1989
Gertrudenstraße 23,,Wohnhaus,2562,Nordstadt,,77122469275♠27. Nov. 1992
Gertrudenstraße 27,,Wohnhaus,1022,Nordstadt,,76906372200♠08. Apr. 1987
Gertrudenstraße 31,1959,Wohnhaus,4211,Nordstadt,,77576431275♠11. Aug. 2004
Grünewalder Berg 4,,Wohnhaus,359,Nordstadt,,76826277675♠11. Mär. 1985
Grünewalder Berg 6,,Wohnhaus,761,Nordstadt,,76871022700♠12. Mai 1986
Grünewalder Berg 7,,Wohnhaus,4071,Nordstadt,eine D-Nummer mit Luisenstraße 88a,77317263625♠09. Dez. 1997
Grünewalder Berg 8,,Wohnhaus(Wuppertaler Punkerhaus),2139,Nordstadt,,77099213025♠01. Apr. 1992
Grünewalder Berg 9,,Wohnhaus,2512,Nordstadt,,76732136375♠23. Okt. 1982
Grünewalder Berg 10,,Wohnhaus,1068,Nordstadt,,76912511850♠10. Juni 1987
Grünewalder Berg 17 a,,Wohnhaus,2591,Nordstadt,,77123213475♠03. Dez. 1992
Grünewalder Berg 19,,Wohnhaus,2598,Nordstadt,,77123678600♠08. Dez. 1992
Grünewalder Berg 21,,Wohnhaus,1069,Nordstadt,,76912511850♠10. Juni 1987
Grünewalder Berg 23,,Wohn- und Geschäftshaus,2589,Nordstadt,,77123213475♠03. Dez. 1992
Grünewalder Berg 25,,Wohnhaus,711,Nordstadt,,76862185325♠13. Feb. 1986
Grünewalder Berg 27,,Wohnhaus,1128,Nordstadt,,76922093425♠17. Sep. 1987
Grünewalder Berg 30,,Wohnhaus,1165,Nordstadt,,76925907450♠26. Okt. 1987
Grünewalder Berg 39,,Wohnhaus,2216,Nordstadt,,77103120075♠11. Mai 1992
Grünewalder Berg 41,,Wohnhaus,2590,Nordstadt,,77123213475♠03. Dez. 1992
Grünewalder Berg 43,,Wohnhaus,2580,Nordstadt,,77123027425♠01. Dez. 1992
Grünewalder Berg 45,,Wohnhaus,363,Nordstadt,,76826556750♠14. Mär. 1985
Grünewalder Berg 46,,Wohnhaus,1070,Nordstadt,,76912604875♠11. Juni 1987
Grünewalder Berg 48,,Wohnhaus,155,Nordstadt,,76808416875♠11. Okt. 1984
Grünewalder Berg 50,,Wohnhaus,156,Nordstadt,,76808416875♠11. Okt. 1984
Grünewalder Berg 64,,Wohnhaus,13,Nordstadt,,76791114225♠17. Apr. 1984
Grünewalder Berg 66,,Wohnhaus,1098,Nordstadt,,76916511925♠21. Juli 1987
Grünewalder Berg 68,,Wohnhaus,312,Nordstadt,eine D-Nummer mit Grünewalder Berg 70,76824045075♠19. Feb. 1985
Grünewalder Berg 70,,Wohnhaus,312,Nordstadt,eine D-Nummer mit Grünewalder Berg 68,76824045075♠19. Feb. 1985
Grünewalder Berg 86,,Wohnhaus,1139,Nordstadt,,76924605100♠12. Okt. 1987
Grünewalder Berg 88,,Wohnhaus,1071,Nordstadt,,76912604875♠11. Juni 1987
Hedwigstraße 2,,Wohn- und Geschäftshaus,1801,Nordstadt,,77034188550♠06. Aug. 1990
Hedwigstraße 3,,Wohnhaus,3000,Nordstadt,,77147493000♠08. Juli 1993
Hedwigstraße 4,,Wohnhaus,389,Nordstadt,,76827952125♠29. Mär. 1985
Hedwigstraße 6,,Wohn- und Geschäftshaus,1714,Nordstadt,,77019862700♠12. Mär. 1990
Hedwigstraße 10,,Wohnhaus,1330,Nordstadt,,76945442700♠12. Apr. 1988
Hedwigstraße 11,,Wohnhaus,917,Nordstadt,,76889720725♠21. Nov. 1986
Hedwigstraße 12,,Wohnhaus,687,Nordstadt,,76859301550♠14. Jan. 1986
Hedwigstraße 13,,Wohnhaus,2857,Nordstadt,,77137632350♠30. Mär. 1993
Hedwigstraße 14,,Wohnhaus,1077,Nordstadt,,76914651425♠01. Juli 1987
Hedwigstraße 15,,Wohnhaus,1523,Nordstadt,,76976233975♠23. Jan. 1989
Hedwigstraße 16,,Wohnhaus,1078,Nordstadt,,76914744450♠02. Juli 1987
Hedwigstraße 17,,Wohn- und Geschäftshaus,1079,Nordstadt,,76914744450♠02. Juli 1987
Hedwigstraße 19,,Wohnhaus,1081,Nordstadt,,76915116550♠06. Juli 1987
Hedwigstraße 20,,Wohnhaus,2859,Nordstadt,,77137632350♠30. Mär. 1993
Hedwigstraße 21,,Wohnhaus,2850,Nordstadt,,77137260250♠26. Mär. 1993
Hedwigstraße 22,,Wohnhaus,1126,Nordstadt,,76922093425♠17. Sep. 1987
Hedwigstraße 23,,Wohnhaus,1127,Nordstadt,,76922093425♠17. Sep. 1987
Hedwigstraße 24,,Wohnhaus,2125,Nordstadt,,77098654875♠27. Mär. 1992
Hedwigstraße 25,,Wohnhaus,2731,Nordstadt,,77132143875♠03. Feb. 1993
Heinrichstraße 1,,Wohn- und Geschäftshaus,1842,Nordstadt,,77045072475♠27. Nov. 1990
Heinrichstraße 5,,Wohnhaus,1171,Nordstadt,,76926093500♠28. Okt. 1987
Heinrichstraße 6,1895,Wohnhaus,3770,Nordstadt,,77235587675♠27. Okt. 1995
Heinrichstraße 7,1885–1896,Wohnhaus,2177,Nordstadt,,77101166550♠22. Apr. 1992
Heinrichstraße 8,1890,Wohnhaus,2318,Nordstadt,,77109445775♠15. Juli 1992
Heinrichstraße 9,1900,Wohnhaus,1921,Nordstadt,,77074840475♠27. Aug. 1991
Heinrichstraße 10,1895,Wohnhaus,3795,Nordstadt,,77237541200♠16. Nov. 1995
Heinrichstraße 11,1898,Wohnhaus,3796,Nordstadt,,77237541200♠16. Nov. 1995
Heinrichstraße 11 a,1899,Wohnhaus,3771,Nordstadt,,77235587675♠27. Okt. 1995
Heinrichstraße 13,1899,Wohnhaus,3797,Nordstadt,,77237541200♠16. Nov. 1995
Heinrichstraße 24,1800/1950–55,Wohnhaus,2105,Nordstadt,eine D-Nummer mit Georgstraße 8,77097631600♠16. Mär. 1992
Helmholtzstraße 2,,Wohnhaus,2155,Nordstadt,,77100050250♠10. Apr. 1992
Helmholtzstraße 4,,Wohnhaus,628,Nordstadt,,76848417625♠25. Okt. 1985
Helmholtzstraße 5,,Wohnhaus,864,Nordstadt,,76882650825♠09. Sep. 1986
Helmholtzstraße 6,,Wohnhaus,1168,Nordstadt,,76926000475♠27. Okt. 1987
Helmholtzstraße 7,,Wohnhaus,1947,Nordstadt,,77084515075♠03. Dez. 1991
Helmholtzstraße 8,,Wohnhaus,580,Nordstadt,,76844603600♠16. Sep. 1985
Helmholtzstraße 12,,Wohnhaus,1450,Nordstadt,,76959396450♠02. Sep. 1988
Helmholtzstraße 14,,Wohnhaus,1447,Nordstadt,,76959303425♠01. Sep. 1988
Helmholtzstraße 16,,Wohnhaus,2055,Nordstadt,,77095492025♠25. Feb. 1992
Helmholtzstraße 18,,Wohnhaus,1965,Nordstadt,,77085073225♠09. Dez. 1991
Helmholtzstraße 20,,Wohnhaus,1169,Nordstadt,,76926000475♠27. Okt. 1987
Helmholtzstraße 22,,Wohnhaus,2281,Nordstadt,,77107399225♠25. Juni 1992
Helmholtzstraße 23,,Wohnhaus,2283,Nordstadt,,77107399225♠25. Juni 1992
Helmholtzstraße 25,,Wohnhaus,658,Nordstadt,,76852882825♠09. Dez. 1985
Helmholtzstraße 29,,Wohnhaus,1883,Nordstadt,,77059212275♠19. Mär. 1991
Helmholtzstraße 31,,Wohnhaus,2387,Nordstadt,,77114190050♠02. Sep. 1992
Helmholtzstraße 33,,Wohnhaus,2391,Nordstadt,,77114190050♠02. Sep. 1992
Helmholtzstraße 35,,Wohnhaus,2393,Nordstadt,,77114190050♠02. Sep. 1992
Helmholtzstraße 37,,Wohnhaus,2297,Nordstadt,,77107864350♠30. Juni 1992
Helmholtzstraße 39,,Wohnhaus,2282,Nordstadt,,77300891225♠25. Juni 1997
Helmholtzstraße 40,,Schulgebäude(Ehemaliges Gymnasium),1876,Nordstadt,eine D-Nummer mit der Turnhalle Helmholtzstraße 40,77057537825♠01. Mär. 1991
